DateTime,Junction,Vehicles,ID,DayOfWeek,Hour
2016-07-29 21:00:00,1,50,20160729211,4,21
2016-07-29 22:00:00,1,43,20160729221,4,22
2016-07-29 23:00:00,1,42,20160729231,4,23
2016-07-30 00:00:00,1,44,20160730001,5,0
2016-07-30 01:00:00,1,37,20160730011,5,1
2016-07-30 02:00:00,1,29,20160730021,5,2
2016-07-30 03:00:00,1,22,20160730031,5,3
2016-07-30 04:00:00,1,18,20160730041,5,4
2016-07-30 05:00:00,1,18,20160730051,5,5
2016-07-30 06:00:00,1,15,20160730061,5,6
2016-07-30 07:00:00,1,17,20160730071,5,7
2016-07-30 08:00:00,1,19,20160730081,5,8
2016-07-30 09:00:00,1,26,20160730091,5,9
2016-07-30 10:00:00,1,36,20160730101,5,10
2016-07-30 11:00:00,1,35,20160730111,5,11
2016-07-30 12:00:00,1,39,20160730121,5,12
2016-07-30 13:00:00,1,38,20160730131,5,13
2016-07-30 14:00:00,1,33,20160730141,5,14
2016-07-30 15:00:00,1,35,20160730151,5,15
2016-07-30 16:00:00,1,33,20160730161,5,16
2016-07-30 17:00:00,1,31,20160730171,5,17
2016-07-30 18:00:00,1,37,20160730181,5,18
2016-07-30 19:00:00,1,44,20160730191,5,19
2016-07-30 20:00:00,1,41,20160730201,5,20
2016-07-30 21:00:00,1,41,20160730211,5,21
2016-07-30 22:00:00,1,42,20160730221,5,22
2016-07-30 23:00:00,1,40,20160730231,5,23
2016-07-31 00:00:00,1,33,20160731001,6,0
2016-07-31 01:00:00,1,27,20160731011,6,1
2016-07-31 02:00:00,1,23,20160731021,6,2
2016-07-31 03:00:00,1,21,20160731031,6,3
2016-07-31 04:00:00,1,16,20160731041,6,4
2016-07-31 05:00:00,1,18,20160731051,6,5
2016-07-31 06:00:00,1,14,20160731061,6,6
2016-07-31 07:00:00,1,18,20160731071,6,7
2016-07-31 08:00:00,1,22,20160731081,6,8
2016-07-31 09:00:00,1,28,20160731091,6,9
2016-07-31 10:00:00,1,31,20160731101,6,10
2016-07-31 11:00:00,1,34,20160731111,6,11
2016-07-31 12:00:00,1,34,20160731121,6,12
2016-07-31 13:00:00,1,29,20160731131,6,13
2016-07-31 14:00:00,1,30,20160731141,6,14
2016-07-31 15:00:00,1,32,20160731151,6,15
2016-07-31 16:00:00,1,33,20160731161,6,16
2016-07-31 17:00:00,1,34,20160731171,6,17
2016-07-31 18:00:00,1,35,20160731181,6,18
2016-07-31 19:00:00,1,42,20160731191,6,19
2016-07-31 20:00:00,1,42,20160731201,6,20
2016-07-31 21:00:00,1,40,20160731211,6,21
2016-07-31 22:00:00,1,39,20160731221,6,22
2016-07-31 23:00:00,1,38,20160731231,6,23
2016-08-01 00:00:00,1,33,20160801001,0,0
2016-08-01 01:00:00,1,27,20160801011,0,1
2016-08-01 02:00:00,1,24,20160801021,0,2
2016-08-01 03:00:00,1,19,20160801031,0,3
2016-08-01 04:00:00,1,18,20160801041,0,4
2016-08-01 05:00:00,1,19,20160801051,0,5
2016-08-01 06:00:00,1,24,20160801061,0,6
2016-08-01 07:00:00,1,27,20160801071,0,7
2016-08-01 08:00:00,1,31,20160801081,0,8
2016-08-01 09:00:00,1,35,20160801091,0,9
2016-08-01 10:00:00,1,52,20160801101,0,10
2016-08-01 11:00:00,1,72,20160801111,0,11
2016-08-01 12:00:00,1,71,20160801121,0,12
2016-08-01 13:00:00,1,55,20160801131,0,13
2016-08-01 14:00:00,1,62,20160801141,0,14
2016-08-01 15:00:00,1,66,20160801151,0,15
2016-08-01 16:00:00,1,65,20160801161,0,16
2016-08-01 17:00:00,1,61,20160801171,0,17
2016-08-01 18:00:00,1,64,20160801181,0,18
2016-08-01 19:00:00,1,65,20160801191,0,19
2016-08-01 20:00:00,1,64,20160801201,0,20
2016-08-01 21:00:00,1,53,20160801211,0,21
2016-08-01 22:00:00,1,58,20160801221,0,22
2016-08-01 23:00:00,1,50,20160801231,0,23
2016-08-02 00:00:00,1,45,20160802001,1,0
2016-08-02 01:00:00,1,37,20160802011,1,1
2016-08-02 02:00:00,1,38,20160802021,1,2
2016-08-02 03:00:00,1,30,20160802031,1,3
2016-08-02 04:00:00,1,23,20160802041,1,4
2016-08-02 05:00:00,1,21,20160802051,1,5
2016-08-02 06:00:00,1,28,20160802061,1,6
2016-08-02 07:00:00,1,31,20160802071,1,7
2016-08-02 08:00:00,1,33,20160802081,1,8
2016-08-02 09:00:00,1,41,20160802091,1,9
2016-08-02 10:00:00,1,52,20160802101,1,10
2016-08-02 11:00:00,1,57,20160802111,1,11
2016-08-02 12:00:00,1,61,20160802121,1,12
2016-08-02 13:00:00,1,57,20160802131,1,13
2016-08-02 14:00:00,1,62,20160802141,1,14
2016-08-02 15:00:00,1,59,20160802151,1,15
2016-08-02 16:00:00,1,57,20160802161,1,16
2016-08-02 17:00:00,1,58,20160802171,1,17
2016-08-02 18:00:00,1,58,20160802181,1,18
2016-08-02 19:00:00,1,73,20160802191,1,19
2016-08-02 20:00:00,1,70,20160802201,1,20
2016-08-02 21:00:00,1,64,20160802211,1,21
2016-08-02 22:00:00,1,61,20160802221,1,22
2016-08-02 23:00:00,1,57,20160802231,1,23
2016-08-03 00:00:00,1,47,20160803001,2,0
2016-08-03 01:00:00,1,41,20160803011,2,1
2016-08-03 02:00:00,1,37,20160803021,2,2
2016-08-03 03:00:00,1,30,20160803031,2,3
2016-08-03 04:00:00,1,23,20160803041,2,4
2016-08-03 05:00:00,1,24,20160803051,2,5
2016-08-03 06:00:00,1,28,20160803061,2,6
2016-08-03 07:00:00,1,28,20160803071,2,7
2016-08-03 08:00:00,1,35,20160803081,2,8
2016-08-03 09:00:00,1,42,20160803091,2,9
2016-08-03 10:00:00,1,55,20160803101,2,10
2016-08-03 11:00:00,1,72,20160803111,2,11
2016-08-03 12:00:00,1,69,20160803121,2,12
2016-08-03 13:00:00,1,60,20160803131,2,13
2016-08-03 14:00:00,1,62,20160803141,2,14
2016-08-03 15:00:00,1,69,20160803151,2,15
2016-08-03 16:00:00,1,60,20160803161,2,16
2016-08-03 17:00:00,1,64,20160803171,2,17
2016-08-03 18:00:00,1,64,20160803181,2,18
2016-08-03 19:00:00,1,67,20160803191,2,19
2016-08-03 20:00:00,1,61,20160803201,2,20
2016-08-03 21:00:00,1,59,20160803211,2,21
2016-08-03 22:00:00,1,56,20160803221,2,22
2016-08-03 23:00:00,1,57,20160803231,2,23
2016-08-04 00:00:00,1,47,20160804001,3,0
2016-08-04 01:00:00,1,43,20160804011,3,1
2016-08-04 02:00:00,1,36,20160804021,3,2
2016-08-04 03:00:00,1,29,20160804031,3,3
2016-08-04 04:00:00,1,23,20160804041,3,4
2016-08-04 05:00:00,1,25,20160804051,3,5
2016-08-04 06:00:00,1,26,20160804061,3,6
2016-08-04 07:00:00,1,29,20160804071,3,7
2016-08-04 08:00:00,1,38,20160804081,3,8
2016-08-04 09:00:00,1,44,20160804091,3,9
2016-08-04 10:00:00,1,46,20160804101,3,10
2016-08-04 11:00:00,1,59,20160804111,3,11
2016-08-04 12:00:00,1,63,20160804121,3,12
2016-08-04 13:00:00,1,55,20160804131,3,13
2016-08-04 14:00:00,1,62,20160804141,3,14
2016-08-04 15:00:00,1,61,20160804151,3,15
2016-08-04 16:00:00,1,53,20160804161,3,16
2016-08-04 17:00:00,1,55,20160804171,3,17
2016-08-04 18:00:00,1,60,20160804181,3,18
2016-08-04 19:00:00,1,61,20160804191,3,19
2016-08-04 20:00:00,1,55,20160804201,3,20
2016-08-04 21:00:00,1,51,20160804211,3,21
2016-08-04 22:00:00,1,57,20160804221,3,22
2016-08-04 23:00:00,1,49,20160804231,3,23
2016-08-05 00:00:00,1,44,20160805001,4,0
2016-08-05 01:00:00,1,38,20160805011,4,1
2016-08-05 02:00:00,1,33,20160805021,4,2
2016-08-05 03:00:00,1,23,20160805031,4,3
2016-08-05 04:00:00,1,19,20160805041,4,4
2016-08-05 05:00:00,1,21,20160805051,4,5
2016-08-05 06:00:00,1,23,20160805061,4,6
2016-08-05 07:00:00,1,25,20160805071,4,7
2016-08-05 08:00:00,1,32,20160805081,4,8
2016-08-05 09:00:00,1,38,20160805091,4,9
2016-08-05 10:00:00,1,50,20160805101,4,10
2016-08-05 11:00:00,1,51,20160805111,4,11
2016-08-05 12:00:00,1,56,20160805121,4,12
2016-08-05 13:00:00,1,51,20160805131,4,13
2016-08-05 14:00:00,1,58,20160805141,4,14
2016-08-05 15:00:00,1,56,20160805151,4,15
2016-08-05 16:00:00,1,48,20160805161,4,16
2016-08-05 17:00:00,1,47,20160805171,4,17
2016-08-05 18:00:00,1,52,20160805181,4,18
2016-08-05 19:00:00,1,55,20160805191,4,19
2016-08-05 20:00:00,1,53,20160805201,4,20
2016-08-05 21:00:00,1,47,20160805211,4,21
2016-08-05 22:00:00,1,46,20160805221,4,22
2016-08-05 23:00:00,1,41,20160805231,4,23
2016-08-06 00:00:00,1,42,20160806001,5,0
2016-08-06 01:00:00,1,34,20160806011,5,1
2016-08-06 02:00:00,1,30,20160806021,5,2
2016-08-06 03:00:00,1,23,20160806031,5,3
2016-08-06 04:00:00,1,20,20160806041,5,4
2016-08-06 05:00:00,1,18,20160806051,5,5
2016-08-06 06:00:00,1,12,20160806061,5,6
2016-08-06 07:00:00,1,19,20160806071,5,7
2016-08-06 08:00:00,1,23,20160806081,5,8
2016-08-06 09:00:00,1,26,20160806091,5,9
2016-08-06 10:00:00,1,32,20160806101,5,10
2016-08-06 11:00:00,1,37,20160806111,5,11
2016-08-06 12:00:00,1,30,20160806121,5,12
2016-08-06 13:00:00,1,32,20160806131,5,13
2016-08-06 14:00:00,1,29,20160806141,5,14
2016-08-06 15:00:00,1,32,20160806151,5,15
2016-08-06 16:00:00,1,34,20160806161,5,16
2016-08-06 17:00:00,1,29,20160806171,5,17
2016-08-06 18:00:00,1,34,20160806181,5,18
2016-08-06 19:00:00,1,38,20160806191,5,19
2016-08-06 20:00:00,1,38,20160806201,5,20
2016-08-06 21:00:00,1,36,20160806211,5,21
2016-08-06 22:00:00,1,35,20160806221,5,22
2016-08-06 23:00:00,1,34,20160806231,5,23
2016-08-07 00:00:00,1,27,20160807001,6,0
2016-08-07 01:00:00,1,22,20160807011,6,1
2016-08-07 02:00:00,1,20,20160807021,6,2
2016-08-07 03:00:00,1,19,20160807031,6,3
2016-08-07 04:00:00,1,18,20160807041,6,4
2016-08-07 05:00:00,1,14,20160807051,6,5
2016-08-07 06:00:00,1,17,20160807061,6,6
2016-08-07 07:00:00,1,17,20160807071,6,7
2016-08-07 08:00:00,1,20,20160807081,6,8
2016-08-07 09:00:00,1,24,20160807091,6,9
2016-08-07 10:00:00,1,29,20160807101,6,10
2016-08-07 11:00:00,1,33,20160807111,6,11
2016-08-07 12:00:00,1,31,20160807121,6,12
2016-08-07 13:00:00,1,32,20160807131,6,13
2016-08-07 14:00:00,1,29,20160807141,6,14
2016-08-07 15:00:00,1,29,20160807151,6,15
2016-08-07 16:00:00,1,30,20160807161,6,16
2016-08-07 17:00:00,1,33,20160807171,6,17
2016-08-07 18:00:00,1,33,20160807181,6,18
2016-08-07 19:00:00,1,35,20160807191,6,19
2016-08-07 20:00:00,1,33,20160807201,6,20
2016-08-07 21:00:00,1,34,20160807211,6,21
2016-08-07 22:00:00,1,37,20160807221,6,22
2016-08-07 23:00:00,1,37,20160807231,6,23
2016-08-08 00:00:00,1,36,20160808001,0,0
2016-08-08 01:00:00,1,28,20160808011,0,1
2016-08-08 02:00:00,1,26,20160808021,0,2
2016-08-08 03:00:00,1,23,20160808031,0,3
2016-08-08 04:00:00,1,19,20160808041,0,4
2016-08-08 05:00:00,1,17,20160808051,0,5
2016-08-08 06:00:00,1,24,20160808061,0,6
2016-08-08 07:00:00,1,27,20160808071,0,7
2016-08-08 08:00:00,1,31,20160808081,0,8
2016-08-08 09:00:00,1,36,20160808091,0,9
2016-08-08 10:00:00,1,50,20160808101,0,10
2016-08-08 11:00:00,1,72,20160808111,0,11
2016-08-08 12:00:00,1,70,20160808121,0,12
2016-08-08 13:00:00,1,58,20160808131,0,13
2016-08-08 14:00:00,1,66,20160808141,0,14
2016-08-08 15:00:00,1,69,20160808151,0,15
2016-08-08 16:00:00,1,66,20160808161,0,16
2016-08-08 17:00:00,1,66,20160808171,0,17
2016-08-08 18:00:00,1,70,20160808181,0,18
2016-08-08 19:00:00,1,66,20160808191,0,19
2016-08-08 20:00:00,1,66,20160808201,0,20
2016-08-08 21:00:00,1,58,20160808211,0,21
2016-08-08 22:00:00,1,62,20160808221,0,22
2016-08-08 23:00:00,1,54,20160808231,0,23
2016-08-09 00:00:00,1,49,20160809001,1,0
2016-08-09 01:00:00,1,40,20160809011,1,1
2016-08-09 02:00:00,1,34,20160809021,1,2
2016-08-09 03:00:00,1,26,20160809031,1,3
2016-08-09 04:00:00,1,24,20160809041,1,4
2016-08-09 05:00:00,1,23,20160809051,1,5
2016-08-09 06:00:00,1,28,20160809061,1,6
2016-08-09 07:00:00,1,29,20160809071,1,7
2016-08-09 08:00:00,1,36,20160809081,1,8
2016-08-09 09:00:00,1,38,20160809091,1,9
2016-08-09 10:00:00,1,50,20160809101,1,10
2016-08-09 11:00:00,1,55,20160809111,1,11
2016-08-09 12:00:00,1,61,20160809121,1,12
2016-08-09 13:00:00,1,51,20160809131,1,13
2016-08-09 14:00:00,1,57,20160809141,1,14
2016-08-09 15:00:00,1,55,20160809151,1,15
2016-08-09 16:00:00,1,60,20160809161,1,16
2016-08-09 17:00:00,1,56,20160809171,1,17
2016-08-09 18:00:00,1,60,20160809181,1,18
2016-08-09 19:00:00,1,70,20160809191,1,19
2016-08-09 20:00:00,1,67,20160809201,1,20
2016-08-09 21:00:00,1,59,20160809211,1,21
2016-08-09 22:00:00,1,54,20160809221,1,22
2016-08-09 23:00:00,1,53,20160809231,1,23
2016-08-10 00:00:00,1,48,20160810001,2,0
2016-08-10 01:00:00,1,37,20160810011,2,1
2016-08-10 02:00:00,1,34,20160810021,2,2
2016-08-10 03:00:00,1,27,20160810031,2,3
2016-08-10 04:00:00,1,22,20160810041,2,4
2016-08-10 05:00:00,1,25,20160810051,2,5
2016-08-10 06:00:00,1,23,20160810061,2,6
2016-08-10 07:00:00,1,29,20160810071,2,7
2016-08-10 08:00:00,1,35,20160810081,2,8
2016-08-10 09:00:00,1,41,20160810091,2,9
2016-08-10 10:00:00,1,50,20160810101,2,10
2016-08-10 11:00:00,1,55,20160810111,2,11
2016-08-10 12:00:00,1,60,20160810121,2,12
2016-08-10 13:00:00,1,52,20160810131,2,13
2016-08-10 14:00:00,1,58,20160810141,2,14
2016-08-10 15:00:00,1,57,20160810151,2,15
2016-08-10 16:00:00,1,50,20160810161,2,16
2016-08-10 17:00:00,1,55,20160810171,2,17
2016-08-10 18:00:00,1,62,20160810181,2,18
2016-08-10 19:00:00,1,61,20160810191,2,19
2016-08-10 20:00:00,1,58,20160810201,2,20
2016-08-10 21:00:00,1,51,20160810211,2,21
2016-08-10 22:00:00,1,51,20160810221,2,22
2016-08-10 23:00:00,1,53,20160810231,2,23
2016-08-11 00:00:00,1,40,20160811001,3,0
2016-08-11 01:00:00,1,34,20160811011,3,1
2016-08-11 02:00:00,1,30,20160811021,3,2
2016-08-11 03:00:00,1,27,20160811031,3,3
2016-08-11 04:00:00,1,20,20160811041,3,4
2016-08-11 05:00:00,1,24,20160811051,3,5
2016-08-11 06:00:00,1,25,20160811061,3,6
2016-08-11 07:00:00,1,27,20160811071,3,7
2016-08-11 08:00:00,1,31,20160811081,3,8
2016-08-11 09:00:00,1,37,20160811091,3,9
2016-08-11 10:00:00,1,44,20160811101,3,10
2016-08-11 11:00:00,1,63,20160811111,3,11
2016-08-11 12:00:00,1,65,20160811121,3,12
2016-08-11 13:00:00,1,53,20160811131,3,13
2016-08-11 14:00:00,1,58,20160811141,3,14
2016-08-11 15:00:00,1,59,20160811151,3,15
2016-08-11 16:00:00,1,55,20160811161,3,16
2016-08-11 17:00:00,1,61,20160811171,3,17
2016-08-11 18:00:00,1,59,20160811181,3,18
2016-08-11 19:00:00,1,63,20160811191,3,19
2016-08-11 20:00:00,1,57,20160811201,3,20
2016-08-11 21:00:00,1,52,20160811211,3,21
2016-08-11 22:00:00,1,57,20160811221,3,22
2016-08-11 23:00:00,1,52,20160811231,3,23
2016-08-12 00:00:00,1,49,20160812001,4,0
2016-08-12 01:00:00,1,35,20160812011,4,1
2016-08-12 02:00:00,1,33,20160812021,4,2
2016-08-12 03:00:00,1,27,20160812031,4,3
2016-08-12 04:00:00,1,24,20160812041,4,4
2016-08-12 05:00:00,1,22,20160812051,4,5
2016-08-12 06:00:00,1,26,20160812061,4,6
2016-08-12 07:00:00,1,31,20160812071,4,7
2016-08-12 08:00:00,1,34,20160812081,4,8
2016-08-12 09:00:00,1,38,20160812091,4,9
2016-08-12 10:00:00,1,52,20160812101,4,10
2016-08-12 11:00:00,1,60,20160812111,4,11
2016-08-12 12:00:00,1,60,20160812121,4,12
2016-08-12 13:00:00,1,49,20160812131,4,13
2016-08-12 14:00:00,1,53,20160812141,4,14
2016-08-12 15:00:00,1,54,20160812151,4,15
2016-08-12 16:00:00,1,49,20160812161,4,16
2016-08-12 17:00:00,1,55,20160812171,4,17
2016-08-12 18:00:00,1,54,20160812181,4,18
2016-08-12 19:00:00,1,53,20160812191,4,19
2016-08-12 20:00:00,1,53,20160812201,4,20
2016-08-12 21:00:00,1,49,20160812211,4,21
2016-08-12 22:00:00,1,47,20160812221,4,22
2016-08-12 23:00:00,1,46,20160812231,4,23
2016-08-13 00:00:00,1,37,20160813001,5,0
2016-08-13 01:00:00,1,34,20160813011,5,1
2016-08-13 02:00:00,1,25,20160813021,5,2
2016-08-13 03:00:00,1,25,20160813031,5,3
2016-08-13 04:00:00,1,19,20160813041,5,4
2016-08-13 05:00:00,1,16,20160813051,5,5
2016-08-13 06:00:00,1,15,20160813061,5,6
2016-08-13 07:00:00,1,21,20160813071,5,7
2016-08-13 08:00:00,1,19,20160813081,5,8
2016-08-13 09:00:00,1,22,20160813091,5,9
2016-08-13 10:00:00,1,30,20160813101,5,10
2016-08-13 11:00:00,1,32,20160813111,5,11
2016-08-13 12:00:00,1,32,20160813121,5,12
2016-08-13 13:00:00,1,27,20160813131,5,13
2016-08-13 14:00:00,1,28,20160813141,5,14
2016-08-13 15:00:00,1,26,20160813151,5,15
2016-08-13 16:00:00,1,27,20160813161,5,16
2016-08-13 17:00:00,1,26,20160813171,5,17
2016-08-13 18:00:00,1,29,20160813181,5,18
2016-08-13 19:00:00,1,39,20160813191,5,19
2016-08-13 20:00:00,1,37,20160813201,5,20
2016-08-13 21:00:00,1,33,20160813211,5,21
2016-08-13 22:00:00,1,37,20160813221,5,22
2016-08-13 23:00:00,1,39,20160813231,5,23
2016-08-14 00:00:00,1,30,20160814001,6,0
2016-08-14 01:00:00,1,23,20160814011,6,1
2016-08-14 02:00:00,1,22,20160814021,6,2
2016-08-14 03:00:00,1,17,20160814031,6,3
2016-08-14 04:00:00,1,16,20160814041,6,4
2016-08-14 05:00:00,1,17,20160814051,6,5
2016-08-14 06:00:00,1,17,20160814061,6,6
2016-08-14 07:00:00,1,21,20160814071,6,7
2016-08-14 08:00:00,1,23,20160814081,6,8
2016-08-14 09:00:00,1,25,20160814091,6,9
2016-08-14 10:00:00,1,31,20160814101,6,10
2016-08-14 11:00:00,1,30,20160814111,6,11
2016-08-14 12:00:00,1,28,20160814121,6,12
2016-08-14 13:00:00,1,29,20160814131,6,13
2016-08-14 14:00:00,1,31,20160814141,6,14
2016-08-14 15:00:00,1,29,20160814151,6,15
2016-08-14 16:00:00,1,30,20160814161,6,16
2016-08-14 17:00:00,1,31,20160814171,6,17
2016-08-14 18:00:00,1,33,20160814181,6,18
2016-08-14 19:00:00,1,45,20160814191,6,19
2016-08-14 20:00:00,1,39,20160814201,6,20
2016-08-14 21:00:00,1,36,20160814211,6,21
2016-08-14 22:00:00,1,34,20160814221,6,22
2016-08-14 23:00:00,1,33,20160814231,6,23
2016-08-15 00:00:00,1,31,20160815001,0,0
2016-08-15 01:00:00,1,31,20160815011,0,1
2016-08-15 02:00:00,1,24,20160815021,0,2
2016-08-15 03:00:00,1,21,20160815031,0,3
2016-08-15 04:00:00,1,19,20160815041,0,4
2016-08-15 05:00:00,1,20,20160815051,0,5
2016-08-15 06:00:00,1,20,20160815061,0,6
2016-08-15 07:00:00,1,27,20160815071,0,7
2016-08-15 08:00:00,1,26,20160815081,0,8
2016-08-15 09:00:00,1,30,20160815091,0,9
2016-08-15 10:00:00,1,33,20160815101,0,10
2016-08-15 11:00:00,1,39,20160815111,0,11
2016-08-15 12:00:00,1,42,20160815121,0,12
2016-08-15 13:00:00,1,35,20160815131,0,13
2016-08-15 14:00:00,1,36,20160815141,0,14
2016-08-15 15:00:00,1,37,20160815151,0,15
2016-08-15 16:00:00,1,34,20160815161,0,16
2016-08-15 17:00:00,1,42,20160815171,0,17
2016-08-15 18:00:00,1,49,20160815181,0,18
2016-08-15 19:00:00,1,52,20160815191,0,19
2016-08-15 20:00:00,1,54,20160815201,0,20
2016-08-15 21:00:00,1,53,20160815211,0,21
2016-08-15 22:00:00,1,46,20160815221,0,22
2016-08-15 23:00:00,1,50,20160815231,0,23
2016-08-16 00:00:00,1,47,20160816001,1,0
2016-08-16 01:00:00,1,37,20160816011,1,1
2016-08-16 02:00:00,1,37,20160816021,1,2
2016-08-16 03:00:00,1,26,20160816031,1,3
2016-08-16 04:00:00,1,22,20160816041,1,4
2016-08-16 05:00:00,1,20,20160816051,1,5
2016-08-16 06:00:00,1,26,20160816061,1,6
2016-08-16 07:00:00,1,30,20160816071,1,7
2016-08-16 08:00:00,1,31,20160816081,1,8
2016-08-16 09:00:00,1,34,20160816091,1,9
2016-08-16 10:00:00,1,49,20160816101,1,10
2016-08-16 11:00:00,1,60,20160816111,1,11
2016-08-16 12:00:00,1,59,20160816121,1,12
2016-08-16 13:00:00,1,51,20160816131,1,13
2016-08-16 14:00:00,1,61,20160816141,1,14
2016-08-16 15:00:00,1,64,20160816151,1,15
2016-08-16 16:00:00,1,56,20160816161,1,16
2016-08-16 17:00:00,1,57,20160816171,1,17
2016-08-16 18:00:00,1,62,20160816181,1,18
2016-08-16 19:00:00,1,65,20160816191,1,19
2016-08-16 20:00:00,1,60,20160816201,1,20
2016-08-16 21:00:00,1,54,20160816211,1,21
2016-08-16 22:00:00,1,51,20160816221,1,22
2016-08-16 23:00:00,1,48,20160816231,1,23
2016-08-17 00:00:00,1,43,20160817001,2,0
2016-08-17 01:00:00,1,42,20160817011,2,1
2016-08-17 02:00:00,1,34,20160817021,2,2
2016-08-17 03:00:00,1,25,20160817031,2,3
2016-08-17 04:00:00,1,28,20160817041,2,4
2016-08-17 05:00:00,1,27,20160817051,2,5
2016-08-17 06:00:00,1,26,20160817061,2,6
2016-08-17 07:00:00,1,30,20160817071,2,7
2016-08-17 08:00:00,1,31,20160817081,2,8
2016-08-17 09:00:00,1,40,20160817091,2,9
2016-08-17 10:00:00,1,48,20160817101,2,10
2016-08-17 11:00:00,1,56,20160817111,2,11
2016-08-17 12:00:00,1,56,20160817121,2,12
2016-08-17 13:00:00,1,50,20160817131,2,13
2016-08-17 14:00:00,1,57,20160817141,2,14
2016-08-17 15:00:00,1,57,20160817151,2,15
2016-08-17 16:00:00,1,54,20160817161,2,16
2016-08-17 17:00:00,1,51,20160817171,2,17
2016-08-17 18:00:00,1,57,20160817181,2,18
2016-08-17 19:00:00,1,65,20160817191,2,19
2016-08-17 20:00:00,1,56,20160817201,2,20
2016-08-17 21:00:00,1,56,20160817211,2,21
2016-08-17 22:00:00,1,57,20160817221,2,22
2016-08-17 23:00:00,1,52,20160817231,2,23
2016-08-18 00:00:00,1,49,20160818001,3,0
2016-08-18 01:00:00,1,45,20160818011,3,1
2016-08-18 02:00:00,1,38,20160818021,3,2
2016-08-18 03:00:00,1,25,20160818031,3,3
2016-08-18 04:00:00,1,27,20160818041,3,4
2016-08-18 05:00:00,1,25,20160818051,3,5
2016-08-18 06:00:00,1,24,20160818061,3,6
2016-08-18 07:00:00,1,30,20160818071,3,7
2016-08-18 08:00:00,1,31,20160818081,3,8
2016-08-18 09:00:00,1,40,20160818091,3,9
2016-08-18 10:00:00,1,51,20160818101,3,10
2016-08-18 11:00:00,1,55,20160818111,3,11
2016-08-18 12:00:00,1,55,20160818121,3,12
2016-08-18 13:00:00,1,51,20160818131,3,13
2016-08-18 14:00:00,1,54,20160818141,3,14
2016-08-18 15:00:00,1,53,20160818151,3,15
2016-08-18 16:00:00,1,53,20160818161,3,16
2016-08-18 17:00:00,1,53,20160818171,3,17
2016-08-18 18:00:00,1,56,20160818181,3,18
2016-08-18 19:00:00,1,58,20160818191,3,19
2016-08-18 20:00:00,1,57,20160818201,3,20
2016-08-18 21:00:00,1,50,20160818211,3,21
2016-08-18 22:00:00,1,48,20160818221,3,22
2016-08-18 23:00:00,1,51,20160818231,3,23
2016-08-19 00:00:00,1,46,20160819001,4,0
2016-08-19 01:00:00,1,39,20160819011,4,1
2016-08-19 02:00:00,1,35,20160819021,4,2
2016-08-19 03:00:00,1,24,20160819031,4,3
2016-08-19 04:00:00,1,22,20160819041,4,4
2016-08-19 05:00:00,1,21,20160819051,4,5
2016-08-19 06:00:00,1,22,20160819061,4,6
2016-08-19 07:00:00,1,25,20160819071,4,7
2016-08-19 08:00:00,1,32,20160819081,4,8
2016-08-19 09:00:00,1,33,20160819091,4,9
2016-08-19 10:00:00,1,42,20160819101,4,10
2016-08-19 11:00:00,1,55,20160819111,4,11
2016-08-19 12:00:00,1,59,20160819121,4,12
2016-08-19 13:00:00,1,49,20160819131,4,13
2016-08-19 14:00:00,1,49,20160819141,4,14
2016-08-19 15:00:00,1,50,20160819151,4,15
2016-08-19 16:00:00,1,52,20160819161,4,16
2016-08-19 17:00:00,1,54,20160819171,4,17
2016-08-19 18:00:00,1,52,20160819181,4,18
2016-08-19 19:00:00,1,52,20160819191,4,19
2016-08-19 20:00:00,1,44,20160819201,4,20
2016-08-19 21:00:00,1,46,20160819211,4,21
2016-08-19 22:00:00,1,45,20160819221,4,22
2016-08-19 23:00:00,1,44,20160819231,4,23
2016-08-20 00:00:00,1,41,20160820001,5,0
2016-08-20 01:00:00,1,29,20160820011,5,1
2016-08-20 02:00:00,1,29,20160820021,5,2
2016-08-20 03:00:00,1,24,20160820031,5,3
2016-08-20 04:00:00,1,17,20160820041,5,4
2016-08-20 05:00:00,1,16,20160820051,5,5
2016-08-20 06:00:00,1,19,20160820061,5,6
2016-08-20 07:00:00,1,18,20160820071,5,7
2016-08-20 08:00:00,1,20,20160820081,5,8
2016-08-20 09:00:00,1,23,20160820091,5,9
2016-08-20 10:00:00,1,30,20160820101,5,10
2016-08-20 11:00:00,1,34,20160820111,5,11
2016-08-20 12:00:00,1,32,20160820121,5,12
2016-08-20 13:00:00,1,40,20160820131,5,13
2016-08-20 14:00:00,1,31,20160820141,5,14
2016-08-20 15:00:00,1,36,20160820151,5,15
2016-08-20 16:00:00,1,32,20160820161,5,16
2016-08-20 17:00:00,1,34,20160820171,5,17
2016-08-20 18:00:00,1,35,20160820181,5,18
2016-08-20 19:00:00,1,41,20160820191,5,19
2016-08-20 20:00:00,1,39,20160820201,5,20
2016-08-20 21:00:00,1,40,20160820211,5,21
2016-08-20 22:00:00,1,40,20160820221,5,22
2016-08-20 23:00:00,1,31,20160820231,5,23
2016-08-21 00:00:00,1,36,20160821001,6,0
2016-08-21 01:00:00,1,28,20160821011,6,1
2016-08-21 02:00:00,1,23,20160821021,6,2
2016-08-21 03:00:00,1,16,20160821031,6,3
2016-08-21 04:00:00,1,14,20160821041,6,4
2016-08-21 05:00:00,1,17,20160821051,6,5
